#This is a CSV file containing the average TPL, TPU, and Cost values for the UW algorithm with PH path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
2024,1623.500000,626.200000
2026,1623.450000,626.200000
2028,1623.400000,626.200000
2030,1623.450000,626.200000
2032,1623.450000,626.200000
2034,1623.700000,626.400000
2036,1623.650000,626.400000
2038,1623.800000,626.450000
2040,1623.900000,626.450000
2042,1623.750000,626.450000
2044,1623.850000,626.450000
2046,1623.800000,626.450000
2048,1623.850000,626.450000
2050,1623.850000,626.450000
2052,1623.900000,626.450000
2054,1624.100000,626.450000
2056,1624.000000,626.450000
2058,1623.950000,626.450000
2060,1624.000000,626.450000
2062,1623.900000,626.450000
2064,1623.950000,626.450000
2066,1623.900000,626.450000
2068,1623.950000,626.450000
2070,1624.100000,626.500000
2072,1624.150000,626.500000
2074,1624.200000,626.500000
2076,1624.300000,626.500000
2078,1624.300000,626.500000
2080,1624.300000,626.500000
2082,1624.300000,626.500000
2084,1624.300000,626.500000
2086,1624.250000,626.500000
2088,1624.150000,626.500000
2090,1624.200000,626.500000
2092,1624.200000,626.500000
2094,1624.350000,626.500000
2096,1624.400000,626.500000
2098,1624.450000,626.500000
2100,1624.500000,626.500000
2102,1624.650000,626.500000
2104,1624.600000,626.450000
2106,1624.600000,626.450000
2108,1624.650000,626.450000
2110,1624.700000,626.450000
2112,1624.600000,626.450000
2114,1624.500000,626.450000
2116,1624.500000,626.450000
2118,1624.500000,626.450000
2120,1624.600000,626.450000
2122,1624.450000,626.450000
2124,1624.450000,626.450000
2126,1624.500000,626.500000
2128,1624.450000,626.500000
2130,1624.500000,626.500000
2132,1624.550000,626.500000
2134,1624.650000,626.500000
2136,1624.750000,626.500000
2138,1624.750000,626.500000
2140,1624.750000,626.500000
2142,1624.850000,626.500000
2144,1624.950000,626.500000
2146,1624.950000,626.500000
2148,1625.050000,626.500000
2150,1625.050000,626.500000
2152,1624.900000,626.500000
2154,1624.900000,626.500000
2156,1624.800000,626.500000
2158,1624.850000,626.500000
2160,1624.950000,626.500000
2162,1624.950000,626.500000
2164,1625.000000,626.500000
2166,1625.000000,626.500000
2168,1624.900000,626.500000
2170,1624.900000,626.500000
2172,1624.950000,626.500000
2174,1624.900000,626.500000
2176,1625.100000,626.550000
2178,1625.250000,626.550000
2180,1625.250000,626.550000
2182,1625.450000,626.550000
2184,1625.450000,626.550000
2186,1625.500000,626.550000
2188,1625.600000,626.550000
2190,1625.650000,626.550000
2192,1625.650000,626.500000
2194,1625.750000,626.500000
2196,1625.800000,626.500000
2198,1625.650000,626.500000
2200,1625.500000,626.500000
2202,1625.500000,626.500000
2204,1625.400000,626.500000
2206,1625.500000,626.550000
2208,1625.450000,626.550000
2210,1625.450000,626.550000
2212,1625.450000,626.550000
2214,1625.400000,626.550000
2216,1625.400000,626.550000
2218,1625.350000,626.550000
2220,1625.450000,626.550000
2222,1625.400000,626.550000
2224,1625.450000,626.550000
2226,1625.450000,626.550000
2228,1625.600000,626.550000
2230,1625.700000,626.600000
2232,1625.800000,626.600000
2234,1625.900000,626.600000
2236,1625.850000,626.600000
2238,1625.750000,626.600000
2240,1625.700000,626.600000
2242,1625.700000,626.600000
2244,1625.750000,626.600000
2246,1625.550000,626.600000
2248,1625.500000,626.600000
2250,1625.500000,626.600000
2252,1625.500000,626.600000
2254,1625.550000,626.600000
2256,1625.450000,626.600000
2258,1625.500000,626.600000
2260,1625.550000,626.600000
2262,1625.650000,626.600000
2264,1625.600000,626.600000
2266,1625.550000,626.600000
2268,1625.400000,626.600000
2270,1625.350000,626.600000
2272,1625.300000,626.600000
2274,1625.400000,626.600000
2276,1625.450000,626.600000
2278,1625.500000,626.600000
2280,1625.600000,626.600000
2282,1625.550000,626.600000
2284,1625.500000,626.600000
2286,1625.600000,626.600000
2288,1625.650000,626.600000
2290,1625.600000,626.600000
2292,1625.550000,626.600000
2294,1625.550000,626.600000
2296,1625.550000,626.600000
2298,1625.500000,626.600000
2300,1625.600000,626.600000
2302,1625.600000,626.600000
2304,1625.700000,626.600000
2306,1625.750000,626.600000
2308,1625.750000,626.600000
2310,1625.800000,626.600000
2312,1625.850000,626.600000
2314,1625.900000,626.600000
2316,1625.850000,626.600000
2318,1625.850000,626.600000
2320,1625.800000,626.600000
2322,1625.800000,626.600000
2324,1625.850000,626.600000
2326,1625.850000,626.600000
2328,1625.900000,626.600000
2330,1625.900000,626.600000
2332,1625.850000,626.600000
2334,1625.800000,626.600000
2336,1625.850000,626.600000
2338,1625.850000,626.600000
2340,1625.850000,626.600000
2342,1625.900000,626.600000
2344,1625.950000,626.600000
2346,1625.950000,626.600000
2348,1625.950000,626.600000
2350,1625.900000,626.600000
2352,1625.750000,626.600000
2354,1625.750000,626.600000
2356,1625.700000,626.600000
2358,1625.650000,626.600000
2360,1625.700000,626.600000
2362,1625.600000,626.600000
2364,1625.650000,626.600000
2366,1625.600000,626.600000
2368,1625.600000,626.600000
2370,1625.600000,626.600000
2372,1625.600000,626.600000
2374,1625.650000,626.600000
2376,1625.700000,626.600000
2378,1625.750000,626.600000
2380,1625.700000,626.600000
2382,1625.700000,626.600000
2384,1625.650000,626.600000
2386,1625.650000,626.600000
2388,1625.650000,626.600000
2390,1625.600000,626.600000
2392,1625.600000,626.600000
2394,1625.500000,626.600000
2396,1625.450000,626.600000
2398,1625.500000,626.600000
2400,1625.600000,626.600000
2402,1625.700000,626.600000
2404,1625.700000,626.600000
2406,1625.650000,626.600000
2408,1625.650000,626.600000
2410,1625.750000,626.600000
2412,1625.700000,626.600000
2414,1625.750000,626.600000
2416,1625.750000,626.600000
2418,1625.750000,626.600000
2420,1625.750000,626.600000
2422,1625.650000,626.600000
2424,1625.650000,626.600000
2426,1625.550000,626.600000
2428,1625.500000,626.600000
2430,1625.550000,626.600000
2432,1625.600000,626.600000
2434,1625.600000,626.600000
2436,1625.450000,626.600000
2438,1625.500000,626.600000
2440,1625.450000,626.600000
2442,1625.450000,626.600000
2444,1625.450000,626.600000
2446,1625.350000,626.600000
2448,1625.350000,626.600000
2450,1625.350000,626.600000
2452,1625.300000,626.600000
2454,1625.300000,626.600000
2456,1625.350000,626.600000
2458,1625.300000,626.600000
2460,1625.300000,626.600000
2462,1625.250000,626.600000
2464,1625.250000,626.600000
2466,1625.250000,626.600000
2468,1625.150000,626.600000
2470,1625.100000,626.600000
2472,1625.050000,626.600000
2474,1625.100000,626.600000
2476,1625.250000,626.600000
2478,1625.250000,626.600000
2480,1625.350000,626.600000
2482,1625.300000,626.600000
2484,1625.200000,626.600000
2486,1625.200000,626.600000
2488,1625.150000,626.600000
2490,1625.200000,626.600000
2492,1625.200000,626.600000
2494,1625.250000,626.600000
2496,1625.250000,626.600000
2498,1625.350000,626.600000
2500,1625.350000,626.600000
2502,1625.400000,626.600000
2504,1625.350000,626.600000
2506,1625.300000,626.600000
2508,1625.300000,626.600000
2510,1625.200000,626.600000
2512,1625.200000,626.600000
2514,1625.150000,626.600000
2516,1625.050000,626.550000
2518,1625.050000,626.550000
2520,1625.100000,626.550000
2522,1625.100000,626.550000
2524,1625.100000,626.550000
2526,1625.150000,626.550000
2528,1625.150000,626.550000
2530,1625.100000,626.550000
2532,1625.100000,626.550000
2534,1625.100000,626.550000
2536,1625.100000,626.550000
2538,1625.100000,626.550000
2540,1625.100000,626.550000
2542,1625.150000,626.550000
2544,1625.000000,626.550000
2546,1625.000000,626.550000
2548,1625.000000,626.550000
2550,1625.000000,626.550000
2552,1625.000000,626.550000
2554,1624.950000,626.550000
2556,1624.950000,626.550000
2558,1625.050000,626.550000
2560,1625.050000,626.550000
2562,1625.000000,626.550000
2564,1625.000000,626.550000
2566,1625.000000,626.550000
2568,1625.000000,626.550000
2570,1624.950000,626.550000
2572,1625.000000,626.550000
2574,1625.000000,626.550000
2576,1625.000000,626.550000
2578,1625.100000,626.550000
2580,1625.100000,626.550000
2582,1625.100000,626.550000
2584,1625.100000,626.550000
2586,1625.100000,626.550000
2588,1625.100000,626.550000
2590,1625.100000,626.550000
2592,1625.100000,626.550000
2594,1625.000000,626.550000
2596,1625.000000,626.550000
2598,1625.000000,626.550000
2600,1625.000000,626.550000
2602,1625.000000,626.550000
2604,1624.950000,626.550000
2606,1624.950000,626.550000
2608,1624.850000,626.550000
2610,1624.850000,626.550000
2612,1624.950000,626.600000
2614,1624.950000,626.600000
2616,1624.900000,626.600000
2618,1624.900000,626.600000
2620,1624.950000,626.600000
2622,1624.950000,626.600000
2624,1625.000000,626.600000
2626,1625.000000,626.600000
2628,1625.000000,626.600000
2630,1625.050000,626.600000
2632,1625.000000,626.600000
2634,1624.950000,626.600000
2636,1624.950000,626.600000
2638,1624.900000,626.600000
2640,1625.000000,626.600000
2642,1625.000000,626.600000
2644,1625.050000,626.600000
2646,1625.050000,626.600000
2648,1625.050000,626.600000
2650,1625.050000,626.600000
2652,1625.000000,626.600000
2654,1624.950000,626.600000
2656,1625.000000,626.600000
2658,1625.000000,626.600000
2660,1625.000000,626.600000
2662,1625.000000,626.600000
2664,1624.950000,626.600000
2666,1624.950000,626.600000
2668,1624.900000,626.600000
2670,1624.950000,626.600000
2672,1625.100000,626.650000
2674,1625.050000,626.650000
2676,1625.100000,626.650000
2678,1625.100000,626.650000
2680,1625.050000,626.650000
2682,1625.050000,626.650000
2684,1625.000000,626.650000
2686,1625.000000,626.650000
2688,1625.000000,626.650000
2690,1625.050000,626.650000
2692,1625.000000,626.650000
2694,1625.000000,626.650000
2696,1624.950000,626.650000
2698,1625.000000,626.650000
2700,1625.000000,626.650000
2702,1625.000000,626.650000
2704,1625.050000,626.650000
2706,1625.100000,626.650000
2708,1625.150000,626.650000
2710,1625.200000,626.650000
2712,1625.200000,626.650000
2714,1625.200000,626.650000
2716,1625.300000,626.650000
2718,1625.300000,626.650000
2720,1625.300000,626.650000
2722,1625.300000,626.650000
2724,1625.350000,626.650000
2726,1625.350000,626.650000
2728,1625.300000,626.650000
2730,1625.250000,626.650000
2732,1625.250000,626.650000
2734,1625.250000,626.650000
2736,1625.300000,626.650000
2738,1625.300000,626.650000
2740,1625.300000,626.650000
2742,1625.400000,626.650000
2744,1625.450000,626.650000
2746,1625.400000,626.650000
2748,1625.450000,626.650000
2750,1625.400000,626.650000
2752,1625.400000,626.650000
2754,1625.400000,626.650000
2756,1625.400000,626.650000
2758,1625.450000,626.650000
2760,1625.450000,626.650000
2762,1625.400000,626.650000
2764,1625.400000,626.650000
2766,1625.450000,626.650000
2768,1625.450000,626.650000
2770,1625.450000,626.650000
2772,1625.450000,626.650000
2774,1625.450000,626.650000
2776,1625.350000,626.650000
2778,1625.350000,626.650000
2780,1625.300000,626.650000
2782,1625.300000,626.650000
2784,1624.421053,626.052632
2786,1624.421053,626.052632
2788,1624.421053,626.052632
2790,1624.315789,626.052632
2792,1624.315789,626.052632
2794,1624.315789,626.052632
2796,1624.368421,626.052632
2798,1624.368421,626.052632
2800,1624.368421,626.052632
2802,1624.368421,626.052632
2804,1624.368421,626.052632
2806,1624.421053,626.052632
2808,1624.421053,626.052632
2810,1624.473684,626.052632
2812,1624.421053,626.052632
2814,1624.421053,626.052632
2816,1624.421053,626.052632
2818,1624.421053,626.052632
2820,1624.421053,626.052632
2822,1624.473684,626.052632
2824,1624.526316,626.052632
2826,1624.526316,626.052632
2828,1624.526316,626.052632
2830,1624.526316,626.052632
2832,1624.526316,626.052632
2834,1624.578947,626.052632
2836,1624.578947,626.052632
2838,1624.578947,626.052632
2840,1624.631579,626.052632
2842,1624.631579,626.052632
2844,1624.578947,626.052632
2846,1624.578947,626.052632
2848,1624.578947,626.052632
2850,1624.526316,626.052632
2852,1624.473684,626.052632
2854,1624.421053,626.052632
2856,1624.421053,626.052632
2858,1624.368421,626.052632
2860,1624.473684,626.052632
2862,1624.526316,626.052632
2864,1624.578947,626.052632
2866,1624.526316,626.052632
2868,1624.526316,626.052632
2870,1624.473684,626.052632
2872,1624.473684,626.052632
2874,1624.421053,626.052632
2876,1624.473684,626.052632
2878,1624.473684,626.052632
2880,1624.473684,626.052632
2882,1624.368421,626.052632
2884,1624.368421,626.052632
2886,1624.368421,626.052632
2888,1624.368421,626.052632
2890,1624.368421,626.052632
2892,1624.368421,626.052632
2894,1624.368421,626.052632
2896,1624.368421,626.052632
2898,1624.368421,626.052632
2900,1624.368421,626.052632
2902,1624.315789,626.052632
2904,1624.315789,626.052632
2906,1624.315789,626.052632
2908,1624.315789,626.052632
2910,1624.315789,626.052632
2912,1624.368421,626.052632
2914,1624.421053,626.052632
2916,1624.368421,626.052632
2918,1624.368421,626.052632
2920,1624.368421,626.052632
2922,1624.421053,626.052632
2924,1624.421053,626.052632
2926,1624.421053,626.052632
2928,1624.473684,626.052632
2930,1624.526316,626.052632
2932,1624.578947,626.052632
2934,1624.578947,626.052632
2936,1624.631579,626.052632
2938,1624.684211,626.052632
2940,1624.631579,626.052632
2942,1624.631579,626.052632
2944,1624.684211,626.052632
2946,1624.684211,626.052632
2948,1624.736842,626.052632
2950,1624.736842,626.052632
2952,1624.736842,626.052632
2954,1624.684211,626.052632
2956,1624.684211,626.052632
2958,1624.631579,626.052632
2960,1624.631579,626.052632
2962,1624.631579,626.052632
2964,1624.631579,626.052632
2966,1624.631579,626.052632
2968,1624.684211,626.052632
2970,1624.684211,626.052632
2972,1624.684211,626.052632
2974,1624.684211,626.052632
2976,1624.631579,626.052632
2978,1624.684211,626.052632
2980,1624.684211,626.052632
2982,1624.684211,626.052632
2984,1624.684211,626.052632
2986,1624.736842,626.052632
2988,1624.736842,626.052632
2990,1624.789474,626.052632
2992,1624.842105,626.052632
2994,1624.842105,626.052632
2996,1624.894737,626.052632
2998,1624.894737,626.052632
3000,1624.947368,626.052632
3002,1624.947368,626.052632
3004,1624.947368,626.052632
3006,1624.947368,626.052632
3008,1624.947368,626.052632
3010,1625.000000,626.052632
3012,1625.000000,626.052632
3014,1625.000000,626.052632
3016,1625.000000,626.052632
3018,1625.000000,626.052632
3020,1624.947368,626.052632
3022,1624.947368,626.052632
3024,1624.222222,625.388889
3026,1624.222222,625.388889
3028,1624.222222,625.388889
3030,1624.222222,625.388889
3032,1624.166667,625.388889
3034,1624.222222,625.388889
3036,1624.222222,625.388889
3038,1624.166667,625.388889
3040,1624.166667,625.388889
3042,1624.166667,625.388889
3044,1624.111111,625.388889
3046,1624.055556,625.388889
3048,1624.055556,625.388889
3050,1624.055556,625.388889
3052,1624.055556,625.388889
3054,1624.111111,625.388889
3056,1624.111111,625.388889
3058,1624.111111,625.388889
3060,1624.111111,625.388889
3062,1624.111111,625.388889
3064,1624.111111,625.388889
3066,1624.111111,625.388889
3068,1624.111111,625.388889
3070,1624.111111,625.388889
3072,1624.111111,625.388889
3074,1624.111111,625.388889
3076,1624.111111,625.388889
3078,1624.111111,625.388889
3080,1624.111111,625.388889
3082,1624.111111,625.388889
3084,1624.111111,625.388889
3086,1624.111111,625.388889
3088,1624.111111,625.388889
3090,1624.111111,625.388889
3092,1624.055556,625.388889
3094,1624.055556,625.388889
3096,1624.166667,625.388889
3098,1624.166667,625.388889
3100,1624.166667,625.388889
3102,1624.166667,625.388889
3104,1624.111111,625.388889
3106,1624.111111,625.388889
3108,1624.166667,625.388889
3110,1624.111111,625.388889
3112,1624.111111,625.388889
3114,1624.111111,625.388889
3116,1624.111111,625.388889
3118,1624.055556,625.388889
3120,1624.055556,625.388889
3122,1624.000000,625.388889
3124,1624.055556,625.388889
3126,1624.055556,625.388889
3128,1624.055556,625.388889
3130,1624.055556,625.388889
3132,1624.111111,625.388889
3134,1624.111111,625.388889
3136,1624.111111,625.388889
3138,1624.222222,625.388889
3140,1624.166667,625.388889
3142,1624.222222,625.388889
3144,1624.222222,625.388889
3146,1624.222222,625.388889
3148,1624.222222,625.388889
3150,1624.222222,625.388889
3152,1623.823529,625.058824
3154,1623.764706,625.058824
3156,1623.764706,625.058824
3158,1623.764706,625.058824
3160,1623.764706,625.058824
3162,1623.764706,625.058824
3164,1623.705882,625.058824
3166,1623.705882,625.058824
3168,1623.705882,625.058824
3170,1623.705882,625.058824
3172,1623.705882,625.058824
3174,1623.705882,625.058824
3176,1623.647059,625.058824
3178,1623.647059,625.058824
3180,1623.647059,625.058824
3182,1623.647059,625.058824
3184,1623.647059,625.058824
3186,1623.647059,625.058824
3188,1623.705882,625.058824
3190,1623.705882,625.058824
3192,1623.764706,625.058824
3194,1623.764706,625.058824
3196,1623.705882,625.058824
3198,1623.705882,625.058824
3200,1623.705882,625.058824
3202,1623.705882,625.058824
3204,1623.705882,625.058824
3206,1623.705882,625.058824
3208,1623.705882,625.058824
3210,1623.705882,625.058824
3212,1623.705882,625.058824
3214,1623.500000,624.812500
3216,1623.500000,624.812500
3218,1623.500000,624.812500
3220,1623.500000,624.812500
3222,1623.500000,624.812500
3224,1623.500000,624.812500
3226,1623.437500,624.812500
3228,1623.437500,624.812500
3230,1623.437500,624.812500
3232,1623.437500,624.812500
3234,1623.500000,624.812500
3236,1621.400000,622.800000
3238,1621.400000,622.800000
3240,1621.400000,622.800000
3242,1621.400000,622.800000
3244,1621.466667,622.800000
3246,1621.466667,622.800000
3248,1621.466667,622.800000
3250,1621.466667,622.800000
3252,1621.466667,622.800000
3254,1621.466667,622.800000
3256,1621.466667,622.800000
3258,1621.466667,622.800000
3260,1621.533333,622.800000
3262,1621.533333,622.800000
3264,1621.533333,622.800000
3266,1621.466667,622.800000
3268,1620.307692,621.923077
3270,1620.307692,621.923077
3272,1620.307692,621.923077
3274,1620.307692,621.923077
3276,1620.307692,621.923077
3278,1620.307692,621.923077
3280,1620.307692,621.923077
3282,1620.384615,621.923077
3284,1620.384615,621.923077
3286,1620.307692,621.923077
3288,1620.307692,621.923077
3290,1620.307692,621.923077
3292,1620.307692,621.923077
3294,1620.307692,621.923077
3296,1620.307692,621.923077
3298,1620.307692,621.923077
3300,1620.384615,621.923077
3302,1620.307692,621.923077
3304,1620.307692,621.923077
3306,1620.307692,621.923077
3308,1620.307692,621.923077
3310,1620.307692,621.923077
3312,1620.307692,621.923077
3314,1620.307692,621.923077
3316,1620.307692,621.923077
3318,1620.307692,621.923077
3320,1620.307692,621.923077
3322,1620.307692,621.923077
3324,1620.307692,621.923077
3326,1620.307692,621.923077
3328,1620.307692,621.923077
3330,1620.307692,621.923077
3332,1620.307692,621.923077
3334,1620.307692,621.923077
3336,1620.307692,621.923077
3338,1620.307692,621.923077
3340,1620.307692,621.923077
3342,1620.307692,621.923077
3344,1620.307692,621.923077
3346,1620.307692,621.923077
3348,1620.307692,621.923077
3350,1620.384615,621.923077
3352,1620.384615,621.923077
3354,1620.461538,621.923077
3356,1620.461538,621.923077
3358,1620.461538,621.923077
3360,1620.461538,621.923077
3362,1620.461538,621.923077
3364,1620.384615,621.923077
3366,1620.384615,621.923077
3368,1620.461538,621.923077
3370,1620.461538,621.923077
3372,1620.461538,621.923077
3374,1620.461538,621.923077
3376,1620.461538,621.923077
3378,1620.461538,621.923077
3380,1620.538462,621.923077
3382,1620.538462,621.923077
3384,1620.538462,621.923077
3386,1620.538462,621.923077
3388,1620.538462,621.923077
3390,1620.538462,621.923077
3392,1620.538462,621.923077
3394,1620.538462,621.923077
3396,1620.538462,621.923077
3398,1620.538462,621.923077
3400,1620.615385,621.923077
3402,1620.615385,621.923077
3404,1620.615385,621.923077
3406,1620.615385,621.923077
3408,1620.615385,621.923077
3410,1620.615385,621.923077
3412,1620.615385,621.923077
3414,1620.615385,621.923077
3416,1620.615385,621.923077
3418,1620.615385,621.923077
3420,1620.615385,621.923077
3422,1620.615385,621.923077
3424,1620.615385,621.923077
3426,1620.615385,621.923077
3428,1620.615385,621.923077
3430,1620.615385,621.923077
3432,1622.666667,624.083333
3434,1622.666667,624.083333
3436,1622.666667,624.083333
3438,1622.666667,624.083333
3440,1622.666667,624.083333
3442,1622.666667,624.083333
3444,1622.583333,624.083333
3446,1622.583333,624.083333
3448,1622.583333,624.083333
3450,1622.583333,624.083333
3452,1622.583333,624.083333
3454,1622.583333,624.083333
3456,1622.500000,624.083333
3458,1622.500000,624.083333
3460,1622.500000,624.083333
3462,1622.500000,624.083333
3464,1622.500000,624.083333
3466,1622.500000,624.083333
3468,1622.500000,624.083333
3470,1622.500000,624.083333
3472,1622.500000,624.083333
3474,1622.416667,624.083333
3476,1622.416667,624.083333
3478,1622.500000,624.083333
3480,1622.500000,624.083333
3482,1622.500000,624.083333
3484,1622.500000,624.083333
3486,1622.500000,624.083333
3488,1622.500000,624.083333
3490,1622.500000,624.083333
3492,1622.500000,624.083333
3494,1622.500000,624.083333
3496,1622.500000,624.083333
3498,1622.500000,624.083333
3500,1622.500000,624.083333
3502,1622.500000,624.083333
3504,1622.500000,624.083333
3506,1622.500000,624.083333
3508,1622.500000,624.083333
3510,1622.416667,624.083333
3512,1622.416667,624.083333
3514,1622.416667,624.083333
3516,1622.416667,624.083333
3518,1622.416667,624.083333
3520,1622.416667,624.083333
3522,1622.416667,624.083333
3524,1622.416667,624.083333
3526,1622.416667,624.083333
3528,1622.416667,624.083333
3530,1622.416667,624.083333
3532,1622.416667,624.083333
3534,1622.416667,624.083333
3536,1622.416667,624.083333
3538,1622.416667,624.083333
3540,1622.416667,624.083333
3542,1622.416667,624.083333
3544,1622.416667,624.083333
3546,1622.416667,624.083333
3548,1622.416667,624.083333
3550,1622.416667,624.083333
3552,1622.416667,624.083333
3554,1622.416667,624.083333
3556,1622.416667,624.083333
3558,1622.416667,624.083333
3560,1622.416667,624.083333
3562,1622.416667,624.083333
3564,1622.416667,624.083333
3566,1622.416667,624.083333
3568,1622.416667,624.083333
3570,1622.416667,624.083333
3572,1622.500000,624.083333
3574,1622.500000,624.083333
3576,1622.500000,624.083333
3578,1622.500000,624.083333
3580,1622.500000,624.083333
3582,1622.500000,624.083333
3584,1622.500000,624.083333
3586,1622.500000,624.083333
3588,1622.500000,624.083333
3590,1622.500000,624.083333
3592,1622.500000,624.083333
3594,1622.500000,624.083333
3596,1622.500000,624.083333
3598,1622.500000,624.083333
3600,1622.666667,624.083333
3602,1622.666667,624.083333
3604,1622.750000,624.083333
3606,1623.272727,624.727273
3608,1623.272727,624.727273
3610,1623.272727,624.727273
3612,1623.272727,624.727273
3614,1623.272727,624.727273
3616,1623.272727,624.727273
3618,1623.272727,624.727273
3620,1623.272727,624.727273
3622,1623.272727,624.727273
3624,1623.272727,624.727273
3626,1623.272727,624.727273
3628,1623.272727,624.727273
3630,1623.272727,624.727273
3632,1623.272727,624.727273
3634,1623.272727,624.727273
3636,1623.272727,624.727273
3638,1623.272727,624.727273
3640,1623.272727,624.727273
3642,1623.272727,624.727273
3644,1623.272727,624.727273
3646,1623.272727,624.727273
3648,1623.272727,624.727273
3650,1623.272727,624.727273
3652,1623.181818,624.727273
3654,1623.181818,624.727273
3656,1623.181818,624.727273
3658,1623.181818,624.727273
3660,1623.090909,624.727273
3662,1623.090909,624.727273
3664,1623.181818,624.727273
3666,1624.800000,626.600000
3668,1624.800000,626.600000
3670,1624.800000,626.600000
3672,1624.800000,626.600000
3674,1624.800000,626.600000
3676,1624.900000,626.600000
3678,1622.777778,624.666667
3680,1622.777778,624.666667
3682,1622.777778,624.666667
3684,1622.777778,624.666667
3686,1622.777778,624.666667
3688,1622.777778,624.666667
3690,1622.777778,624.666667
3692,1622.777778,624.666667
3694,1622.777778,624.666667
3696,1622.777778,624.666667
3698,1622.777778,624.666667
3700,1622.777778,624.666667
3702,1622.666667,624.666667
3704,1622.666667,624.666667
3706,1622.666667,624.666667
3708,1622.666667,624.666667
3710,1622.666667,624.666667
3712,1622.666667,624.666667
3714,1622.666667,624.666667
3716,1622.666667,624.666667
3718,1622.666667,624.666667
3720,1622.666667,624.666667
3722,1622.666667,624.666667
3724,1622.666667,624.666667
3726,1622.666667,624.666667
3728,1622.666667,624.666667
3730,1622.666667,624.666667
3732,1622.666667,624.666667
3734,1622.666667,624.666667
3736,1622.666667,624.666667
3738,1622.666667,624.666667
3740,1622.666667,624.666667
3742,1622.666667,624.666667
3744,1622.666667,624.666667
3746,1622.666667,624.666667
3748,1622.666667,624.666667
3750,1622.666667,624.666667
3752,1622.666667,624.666667
3754,1622.666667,624.666667
3756,1622.666667,624.666667
3758,1622.666667,624.666667
3760,1622.666667,624.666667
3762,1622.666667,624.666667
3764,1622.666667,624.666667
3766,1622.777778,624.666667
3768,1622.777778,624.666667
3770,1622.777778,624.666667
3772,1622.777778,624.666667
3774,1622.777778,624.666667
3776,1622.777778,624.666667
3778,1622.777778,624.666667
3780,1622.777778,624.666667
3782,1622.777778,624.666667
3784,1622.777778,624.666667
3786,1622.777778,624.666667
3788,1622.777778,624.666667
3790,1622.777778,624.666667
3792,1622.777778,624.666667
3794,1623.000000,624.777778
3796,1623.000000,624.777778
3798,1623.000000,624.777778
3800,1623.000000,624.777778
3802,1623.000000,624.777778
3804,1623.000000,624.777778
3806,1623.000000,624.777778
3808,1623.000000,624.777778
3810,1623.000000,624.777778
3812,1623.000000,624.777778
3814,1623.000000,624.777778
3816,1623.000000,624.777778
3818,1623.000000,624.777778
3820,1623.000000,624.777778
3822,1623.000000,624.777778
3824,1623.000000,624.777778
3826,1623.111111,624.777778
3828,1621.250000,623.000000
3830,1621.250000,623.000000
3832,1621.250000,623.000000
3834,1621.250000,623.000000
3836,1621.250000,623.000000
3838,1621.250000,623.000000
3840,1621.250000,623.000000
3842,1621.250000,623.000000
3844,1621.250000,623.000000
3846,1621.250000,623.000000
3848,1621.250000,623.000000
3850,1621.250000,623.000000
3852,1621.250000,623.000000
3854,1621.250000,623.000000
3856,1621.375000,623.000000
3858,1621.375000,623.000000
3860,1621.375000,623.000000
3862,1621.375000,623.000000
3864,1621.375000,623.000000
3866,1621.375000,623.000000
3868,1621.375000,623.000000
3870,1621.375000,623.000000
3872,1621.375000,623.000000
3874,1621.375000,623.000000
3876,1621.375000,623.000000
3878,1621.375000,623.000000
3880,1621.375000,623.000000
3882,1621.375000,623.000000
3884,1621.375000,623.000000
3886,1621.375000,623.000000
3888,1621.375000,623.000000
3890,1621.375000,623.000000
3892,1621.375000,623.000000
3894,1621.375000,623.000000
3896,1621.375000,623.000000
3898,1621.375000,623.000000
3900,1621.375000,623.000000
3902,1621.375000,623.000000
3904,1621.375000,623.000000
3906,1621.375000,623.000000
3908,1621.375000,623.000000
3910,1621.375000,623.000000
3912,1621.375000,623.000000
3914,1621.375000,623.000000
3916,1621.375000,623.000000
3918,1621.375000,623.000000
3920,1621.375000,623.000000
3922,1621.375000,623.000000
3924,1621.500000,623.000000
3926,1627.333333,628.833333
3928,1627.333333,628.833333
3930,1627.333333,628.833333
3932,1627.333333,628.833333
3934,1627.333333,628.833333
3936,1627.333333,628.833333
3938,1627.333333,628.833333
3940,1627.333333,628.833333
3942,1627.333333,628.833333
3944,1627.333333,628.833333
3946,1627.333333,628.833333
3948,1627.333333,628.833333
3950,1627.333333,628.833333
3952,1627.333333,628.833333
3954,1627.333333,628.833333
3956,1627.333333,628.833333
3958,1627.333333,628.833333
3960,1627.333333,628.833333
3962,1627.333333,628.833333
3964,1627.333333,628.833333
3966,1627.166667,628.833333
3968,1627.166667,628.833333
3970,1627.166667,628.833333
3972,1627.166667,628.833333
3974,1627.166667,628.833333
3976,1627.166667,628.833333
3978,1627.166667,628.833333
3980,1627.166667,628.833333
3982,1627.166667,628.833333
3984,1627.166667,628.833333
3986,1627.166667,628.833333
3988,1627.166667,628.833333
3990,1627.166667,628.833333
3992,1627.200000,628.800000
3994,1627.200000,628.800000
3996,1627.200000,628.800000
3998,1627.200000,628.800000
4000,1627.200000,628.800000
4002,1627.200000,628.800000
4004,1627.200000,628.800000
4006,1627.200000,628.800000
4008,1627.200000,628.800000
4010,1627.200000,628.800000
