#This is a CSV file containing the average TPL, TPU, and Cost values for the UW algorithm with FC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
1900,1027.850000,52.500000
1902,1027.850000,52.450000
1904,1027.650000,52.200000
1906,1027.400000,51.950000
1908,1027.100000,51.650000
1910,1026.950000,51.350000
1912,1026.850000,51.150000
1914,1026.650000,50.900000
1916,1026.750000,50.800000
1918,1026.500000,50.550000
1920,1026.350000,50.200000
1922,1026.400000,50.100000
1924,1026.250000,49.850000
1926,1026.150000,49.750000
1928,1026.000000,49.600000
1930,1025.850000,49.400000
1932,1025.750000,49.250000
1934,1025.700000,49.150000
1936,1025.300000,48.750000
1938,1025.050000,48.500000
1940,1024.850000,48.150000
1942,1024.700000,48.000000
1944,1024.500000,47.800000
1946,1024.400000,47.650000
1948,1024.300000,47.550000
1950,1024.100000,47.300000
1952,1023.750000,46.950000
1954,1023.800000,46.850000
1956,1023.700000,46.750000
1958,1023.700000,46.700000
1960,1023.600000,46.550000
1962,1023.400000,46.300000
1964,1023.400000,46.200000
1966,1023.300000,46.000000
1968,1023.300000,45.900000
1970,1023.250000,45.700000
1972,1023.400000,45.700000
1974,1023.600000,45.650000
1976,1023.550000,45.500000
1978,1023.400000,45.300000
1980,1023.100000,45.000000
1982,1023.100000,44.850000
1984,1023.050000,44.700000
1986,1022.850000,44.450000
1988,1022.800000,44.300000
1990,1022.650000,44.150000
1992,1022.400000,43.900000
1994,1022.400000,43.850000
1996,1022.250000,43.650000
1998,1022.150000,43.550000
2000,1022.150000,43.450000
2002,1022.250000,43.400000
2004,1022.050000,43.200000
2006,1021.950000,43.050000
2008,1021.900000,42.950000
2010,1022.000000,42.800000
2012,1021.950000,42.700000
2014,1021.650000,42.400000
2016,1021.200000,41.950000
2018,1021.150000,41.850000
2020,1021.100000,41.700000
2022,1021.050000,41.500000
2024,1020.950000,41.300000
2026,1020.900000,41.200000
2028,1020.700000,41.000000
2030,1020.650000,40.900000
2032,1020.450000,40.650000
2034,1020.600000,40.600000
2036,1020.450000,40.400000
2038,1020.550000,40.350000
2040,1020.550000,40.200000
2042,1020.350000,40.000000
2044,1020.400000,39.950000
2046,1020.300000,39.850000
2048,1020.250000,39.700000
2050,1020.250000,39.650000
