# This is a CSV file containing the TPL, TPU, UF and Compression for the Union-Find data structure.
# The data was generated for n = 1000 and delta = 5 .
N,TPL,TPU,UF,Compression
2745,2015,0,UR,NC
2750,2015,0,UR,NC
2755,2015,0,UR,NC
2760,2015,0,UR,NC
2765,2015,0,UR,NC
2770,2015,0,UR,NC
2775,2015,0,UR,NC
2780,2015,0,UR,NC
2785,2015,0,UR,NC
2790,2015,0,UR,NC
2795,2015,0,UR,NC
2800,2015,0,UR,NC
2805,2015,0,UR,NC
2810,2016,0,UR,NC
2815,2016,0,UR,NC
2820,2016,0,UR,NC
2825,2016,0,UR,NC
2830,2016,0,UR,NC
2835,2016,0,UR,NC
2840,2016,0,UR,NC
2845,2016,0,UR,NC
2850,2016,0,UR,NC
2855,2016,0,UR,NC
2860,2017,0,UR,NC
2865,2017,0,UR,NC
2870,2017,0,UR,NC
2875,2017,0,UR,NC
2880,2017,0,UR,NC
2885,2017,0,UR,NC
2890,2017,0,UR,NC
2895,2017,0,UR,NC
2900,2017,0,UR,NC
2905,2018,0,UR,NC
2910,2018,0,UR,NC
2915,2018,0,UR,NC
2920,2018,0,UR,NC
2925,2018,0,UR,NC
2930,2018,0,UR,NC
2935,2018,0,UR,NC
2940,2018,0,UR,NC
2945,2019,0,UR,NC
2950,2019,0,UR,NC
2955,2019,0,UR,NC
2960,2019,0,UR,NC
2965,2019,0,UR,NC
2970,2019,0,UR,NC
2975,2019,0,UR,NC
2980,2019,0,UR,NC
2985,2019,0,UR,NC
2990,2019,0,UR,NC
2995,2019,0,UR,NC
3000,2019,0,UR,NC
3005,2019,0,UR,NC
3010,2019,0,UR,NC
3015,2019,0,UR,NC
3020,2019,0,UR,NC
5,5,0,UR,NC
10,10,0,UR,NC
15,15,0,UR,NC
20,20,0,UR,NC
25,25,0,UR,NC
30,30,0,UR,NC
35,35,0,UR,NC
40,40,0,UR,NC
45,45,0,UR,NC
50,50,0,UR,NC
55,55,0,UR,NC
60,60,0,UR,NC
65,65,0,UR,NC
70,70,0,UR,NC
75,75,0,UR,NC
80,80,0,UR,NC
85,85,0,UR,NC
90,90,0,UR,NC
95,95,0,UR,NC
100,100,0,UR,NC
105,105,0,UR,NC
110,110,0,UR,NC
115,115,0,UR,NC
120,120,0,UR,NC
125,125,0,UR,NC
130,130,0,UR,NC
135,135,0,UR,NC
140,140,0,UR,NC
145,147,0,UR,NC
150,152,0,UR,NC
155,158,0,UR,NC
160,163,0,UR,NC
165,168,0,UR,NC
170,173,0,UR,NC
175,179,0,UR,NC
180,184,0,UR,NC
185,192,0,UR,NC
190,197,0,UR,NC
195,202,0,UR,NC
200,207,0,UR,NC
205,212,0,UR,NC
210,220,0,UR,NC
215,226,0,UR,NC
220,233,0,UR,NC
225,243,0,UR,NC
230,248,0,UR,NC
235,253,0,UR,NC
240,258,0,UR,NC
245,268,0,UR,NC
250,273,0,UR,NC
255,278,0,UR,NC
260,287,0,UR,NC
265,293,0,UR,NC
270,298,0,UR,NC
275,311,0,UR,NC
280,324,0,UR,NC
285,331,0,UR,NC
290,343,0,UR,NC
295,348,0,UR,NC
300,353,0,UR,NC
305,359,0,UR,NC
310,368,0,UR,NC
315,380,0,UR,NC
320,395,0,UR,NC
325,401,0,UR,NC
330,407,0,UR,NC
335,416,0,UR,NC
340,421,0,UR,NC
345,427,0,UR,NC
350,434,0,UR,NC
355,442,0,UR,NC
360,449,0,UR,NC
365,456,0,UR,NC
370,462,0,UR,NC
375,469,0,UR,NC
380,477,0,UR,NC
385,482,0,UR,NC
390,487,0,UR,NC
395,494,0,UR,NC
400,500,0,UR,NC
405,511,0,UR,NC
410,517,0,UR,NC
415,542,0,UR,NC
420,558,0,UR,NC
425,569,0,UR,NC
430,574,0,UR,NC
435,581,0,UR,NC
440,589,0,UR,NC
445,599,0,UR,NC
450,605,0,UR,NC
455,616,0,UR,NC
460,624,0,UR,NC
465,632,0,UR,NC
470,637,0,UR,NC
475,644,0,UR,NC
480,649,0,UR,NC
485,660,0,UR,NC
490,671,0,UR,NC
495,682,0,UR,NC
500,696,0,UR,NC
505,712,0,UR,NC
510,721,0,UR,NC
515,726,0,UR,NC
520,740,0,UR,NC
525,774,0,UR,NC
530,783,0,UR,NC
535,816,0,UR,NC
540,824,0,UR,NC
545,845,0,UR,NC
550,859,0,UR,NC
555,880,0,UR,NC
560,890,0,UR,NC
565,905,0,UR,NC
570,945,0,UR,NC
575,955,0,UR,NC
580,968,0,UR,NC
585,973,0,UR,NC
590,1042,0,UR,NC
595,1123,0,UR,NC
600,1235,0,UR,NC
605,1250,0,UR,NC
610,1252,0,UR,NC
615,1288,0,UR,NC
620,1294,0,UR,NC
625,1306,0,UR,NC
630,1314,0,UR,NC
635,1360,0,UR,NC
640,1378,0,UR,NC
645,1388,0,UR,NC
650,1403,0,UR,NC
655,1415,0,UR,NC
660,1426,0,UR,NC
665,1430,0,UR,NC
670,1440,0,UR,NC
675,1457,0,UR,NC
680,1461,0,UR,NC
685,1467,0,UR,NC
690,1485,0,UR,NC
695,1491,0,UR,NC
700,1494,0,UR,NC
705,1501,0,UR,NC
710,1510,0,UR,NC
715,1513,0,UR,NC
720,1522,0,UR,NC
725,1525,0,UR,NC
730,1531,0,UR,NC
735,1533,0,UR,NC
740,1538,0,UR,NC
745,1544,0,UR,NC
750,1557,0,UR,NC
755,1559,0,UR,NC
760,1573,0,UR,NC
765,1577,0,UR,NC
770,1587,0,UR,NC
775,1598,0,UR,NC
780,1611,0,UR,NC
785,1617,0,UR,NC
790,1618,0,UR,NC
795,1620,0,UR,NC
800,1624,0,UR,NC
805,1626,0,UR,NC
810,1628,0,UR,NC
815,1630,0,UR,NC
820,1634,0,UR,NC
825,1641,0,UR,NC
830,1643,0,UR,NC
835,1647,0,UR,NC
840,1649,0,UR,NC
845,1653,0,UR,NC
850,1663,0,UR,NC
855,1667,0,UR,NC
860,1671,0,UR,NC
865,1681,0,UR,NC
870,1682,0,UR,NC
875,1687,0,UR,NC
880,1700,0,UR,NC
885,1703,0,UR,NC
890,1705,0,UR,NC
895,1710,0,UR,NC
900,1715,0,UR,NC
905,1721,0,UR,NC
910,1724,0,UR,NC
915,1726,0,UR,NC
920,1728,0,UR,NC
925,1730,0,UR,NC
930,1734,0,UR,NC
935,1739,0,UR,NC
940,1747,0,UR,NC
945,1748,0,UR,NC
950,1749,0,UR,NC
955,1750,0,UR,NC
960,1759,0,UR,NC
965,1764,0,UR,NC
970,1767,0,UR,NC
975,1775,0,UR,NC
980,1776,0,UR,NC
985,1778,0,UR,NC
990,1782,0,UR,NC
995,1783,0,UR,NC
1000,1783,0,UR,NC
1005,1787,0,UR,NC
1010,1788,0,UR,NC
1015,1790,0,UR,NC
1020,1793,0,UR,NC
1025,1795,0,UR,NC
1030,1798,0,UR,NC
1035,1803,0,UR,NC
1040,1809,0,UR,NC
1045,1814,0,UR,NC
1050,1818,0,UR,NC
1055,1818,0,UR,NC
1060,1820,0,UR,NC
1065,1822,0,UR,NC
1070,1822,0,UR,NC
1075,1825,0,UR,NC
1080,1827,0,UR,NC
1085,1831,0,UR,NC
1090,1832,0,UR,NC
1095,1838,0,UR,NC
1100,1839,0,UR,NC
1105,1844,0,UR,NC
1110,1845,0,UR,NC
1115,1845,0,UR,NC
1120,1846,0,UR,NC
1125,1848,0,UR,NC
1130,1852,0,UR,NC
1135,1853,0,UR,NC
1140,1855,0,UR,NC
1145,1855,0,UR,NC
1150,1855,0,UR,NC
1155,1856,0,UR,NC
1160,1856,0,UR,NC
1165,1856,0,UR,NC
1170,1857,0,UR,NC
1175,1859,0,UR,NC
1180,1862,0,UR,NC
1185,1864,0,UR,NC
1190,1866,0,UR,NC
1195,1868,0,UR,NC
1200,1868,0,UR,NC
1205,1870,0,UR,NC
1210,1875,0,UR,NC
1215,1876,0,UR,NC
1220,1877,0,UR,NC
1225,1877,0,UR,NC
1230,1880,0,UR,NC
1235,1880,0,UR,NC
1240,1880,0,UR,NC
1245,1882,0,UR,NC
1250,1882,0,UR,NC
1255,1883,0,UR,NC
1260,1886,0,UR,NC
1265,1886,0,UR,NC
1270,1887,0,UR,NC
1275,1888,0,UR,NC
1280,1890,0,UR,NC
1285,1890,0,UR,NC
1290,1890,0,UR,NC
1295,1895,0,UR,NC
1300,1895,0,UR,NC
1305,1899,0,UR,NC
1310,1901,0,UR,NC
1315,1903,0,UR,NC
1320,1904,0,UR,NC
1325,1908,0,UR,NC
1330,1908,0,UR,NC
1335,1911,0,UR,NC
1340,1911,0,UR,NC
1345,1911,0,UR,NC
1350,1912,0,UR,NC
1355,1912,0,UR,NC
1360,1912,0,UR,NC
1365,1912,0,UR,NC
1370,1912,0,UR,NC
1375,1912,0,UR,NC
1380,1912,0,UR,NC
1385,1913,0,UR,NC
1390,1913,0,UR,NC
1395,1914,0,UR,NC
1400,1915,0,UR,NC
1405,1915,0,UR,NC
1410,1917,0,UR,NC
1415,1918,0,UR,NC
1420,1918,0,UR,NC
1425,1918,0,UR,NC
1430,1919,0,UR,NC
1435,1921,0,UR,NC
1440,1921,0,UR,NC
1445,1924,0,UR,NC
1450,1925,0,UR,NC
1455,1927,0,UR,NC
1460,1927,0,UR,NC
1465,1931,0,UR,NC
1470,1931,0,UR,NC
1475,1931,0,UR,NC
1480,1931,0,UR,NC
1485,1933,0,UR,NC
1490,1933,0,UR,NC
1495,1934,0,UR,NC
1500,1934,0,UR,NC
1505,1935,0,UR,NC
1510,1935,0,UR,NC
1515,1935,0,UR,NC
1520,1935,0,UR,NC
1525,1936,0,UR,NC
1530,1936,0,UR,NC
1535,1936,0,UR,NC
1540,1936,0,UR,NC
1545,1936,0,UR,NC
1550,1936,0,UR,NC
1555,1936,0,UR,NC
1560,1936,0,UR,NC
1565,1937,0,UR,NC
1570,1938,0,UR,NC
1575,1938,0,UR,NC
1580,1939,0,UR,NC
1585,1942,0,UR,NC
1590,1944,0,UR,NC
1595,1944,0,UR,NC
1600,1945,0,UR,NC
1605,1946,0,UR,NC
1610,1946,0,UR,NC
1615,1947,0,UR,NC
1620,1947,0,UR,NC
1625,1947,0,UR,NC
1630,1947,0,UR,NC
1635,1947,0,UR,NC
1640,1948,0,UR,NC
1645,1948,0,UR,NC
1650,1948,0,UR,NC
1655,1948,0,UR,NC
1660,1949,0,UR,NC
1665,1950,0,UR,NC
1670,1950,0,UR,NC
1675,1950,0,UR,NC
1680,1950,0,UR,NC
1685,1950,0,UR,NC
1690,1952,0,UR,NC
1695,1952,0,UR,NC
1700,1952,0,UR,NC
1705,1953,0,UR,NC
1710,1954,0,UR,NC
1715,1954,0,UR,NC
1720,1954,0,UR,NC
1725,1954,0,UR,NC
1730,1955,0,UR,NC
1735,1956,0,UR,NC
1740,1957,0,UR,NC
1745,1957,0,UR,NC
1750,1957,0,UR,NC
1755,1957,0,UR,NC
1760,1957,0,UR,NC
1765,1957,0,UR,NC
1770,1959,0,UR,NC
1775,1960,0,UR,NC
1780,1961,0,UR,NC
1785,1961,0,UR,NC
1790,1962,0,UR,NC
1795,1963,0,UR,NC
1800,1963,0,UR,NC
1805,1963,0,UR,NC
1810,1963,0,UR,NC
1815,1964,0,UR,NC
1820,1965,0,UR,NC
1825,1965,0,UR,NC
1830,1965,0,UR,NC
1835,1965,0,UR,NC
1840,1965,0,UR,NC
1845,1965,0,UR,NC
1850,1965,0,UR,NC
1855,1965,0,UR,NC
1860,1965,0,UR,NC
1865,1965,0,UR,NC
1870,1965,0,UR,NC
1875,1965,0,UR,NC
1880,1965,0,UR,NC
1885,1966,0,UR,NC
1890,1966,0,UR,NC
1895,1966,0,UR,NC
1900,1967,0,UR,NC
1905,1967,0,UR,NC
1910,1967,0,UR,NC
1915,1967,0,UR,NC
1920,1967,0,UR,NC
1925,1970,0,UR,NC
1930,1970,0,UR,NC
1935,1970,0,UR,NC
1940,1971,0,UR,NC
1945,1971,0,UR,NC
1950,1971,0,UR,NC
1955,1971,0,UR,NC
1960,1971,0,UR,NC
1965,1971,0,UR,NC
1970,1971,0,UR,NC
1975,1971,0,UR,NC
1980,1971,0,UR,NC
1985,1971,0,UR,NC
1990,1971,0,UR,NC
1995,1971,0,UR,NC
2000,1971,0,UR,NC
2005,1971,0,UR,NC
2010,1971,0,UR,NC
2015,1971,0,UR,NC
2020,1971,0,UR,NC
2025,1971,0,UR,NC
2030,1971,0,UR,NC
2035,1971,0,UR,NC
2040,1971,0,UR,NC
2045,1971,0,UR,NC
2050,1971,0,UR,NC
2055,1971,0,UR,NC
2060,1972,0,UR,NC
2065,1972,0,UR,NC
2070,1973,0,UR,NC
2075,1974,0,UR,NC
2080,1974,0,UR,NC
2085,1974,0,UR,NC
2090,1974,0,UR,NC
2095,1975,0,UR,NC
2100,1975,0,UR,NC
2105,1975,0,UR,NC
2110,1975,0,UR,NC
2115,1975,0,UR,NC
2120,1975,0,UR,NC
2125,1975,0,UR,NC
2130,1975,0,UR,NC
2135,1975,0,UR,NC
2140,1976,0,UR,NC
2145,1976,0,UR,NC
2150,1977,0,UR,NC
2155,1977,0,UR,NC
2160,1978,0,UR,NC
2165,1979,0,UR,NC
2170,1979,0,UR,NC
2175,1979,0,UR,NC
2180,1979,0,UR,NC
2185,1980,0,UR,NC
2190,1980,0,UR,NC
2195,1980,0,UR,NC
2200,1980,0,UR,NC
2205,1980,0,UR,NC
2210,1980,0,UR,NC
2215,1980,0,UR,NC
2220,1980,0,UR,NC
2225,1980,0,UR,NC
2230,1981,0,UR,NC
2235,1982,0,UR,NC
2240,1983,0,UR,NC
2245,1983,0,UR,NC
2250,1983,0,UR,NC
2255,1983,0,UR,NC
2260,1983,0,UR,NC
2265,1983,0,UR,NC
2270,1983,0,UR,NC
2275,1983,0,UR,NC
2280,1984,0,UR,NC
2285,1984,0,UR,NC
2290,1984,0,UR,NC
2295,1984,0,UR,NC
2300,1985,0,UR,NC
2305,1985,0,UR,NC
2310,1985,0,UR,NC
2315,1985,0,UR,NC
2320,1985,0,UR,NC
2325,1985,0,UR,NC
2330,1985,0,UR,NC
2335,1985,0,UR,NC
2340,1985,0,UR,NC
2345,1985,0,UR,NC
2350,1985,0,UR,NC
2355,1985,0,UR,NC
2360,1985,0,UR,NC
2365,1985,0,UR,NC
2370,1985,0,UR,NC
2375,1985,0,UR,NC
2380,1985,0,UR,NC
2385,1985,0,UR,NC
2390,1985,0,UR,NC
2395,1985,0,UR,NC
2400,1987,0,UR,NC
2405,1987,0,UR,NC
2410,1988,0,UR,NC
2415,1988,0,UR,NC
2420,1988,0,UR,NC
2425,1988,0,UR,NC
2430,1988,0,UR,NC
2435,1988,0,UR,NC
2440,1988,0,UR,NC
2445,1988,0,UR,NC
2450,1988,0,UR,NC
2455,1989,0,UR,NC
2460,1989,0,UR,NC
2465,1989,0,UR,NC
2470,1989,0,UR,NC
2475,1989,0,UR,NC
2480,1989,0,UR,NC
2485,1989,0,UR,NC
2490,1989,0,UR,NC
2495,1989,0,UR,NC
2500,1991,0,UR,NC
2505,1991,0,UR,NC
2510,1991,0,UR,NC
2515,1991,0,UR,NC
2520,1991,0,UR,NC
2525,1991,0,UR,NC
2530,1991,0,UR,NC
2535,1991,0,UR,NC
2540,1991,0,UR,NC
2545,1991,0,UR,NC
2550,1991,0,UR,NC
2555,1991,0,UR,NC
2560,1992,0,UR,NC
2565,1992,0,UR,NC
2570,1992,0,UR,NC
2575,1992,0,UR,NC
2580,1992,0,UR,NC
2585,1992,0,UR,NC
2590,1992,0,UR,NC
2595,1992,0,UR,NC
2600,1992,0,UR,NC
2605,1992,0,UR,NC
2610,1992,0,UR,NC
2615,1992,0,UR,NC
2620,1992,0,UR,NC
2625,1992,0,UR,NC
2630,1992,0,UR,NC
2635,1992,0,UR,NC
2640,1992,0,UR,NC
2645,1992,0,UR,NC
2650,1992,0,UR,NC
2655,1992,0,UR,NC
2660,1992,0,UR,NC
2665,1992,0,UR,NC
2670,1992,0,UR,NC
2675,1992,0,UR,NC
2680,1993,0,UR,NC
2685,1993,0,UR,NC
2690,1993,0,UR,NC
2695,1993,0,UR,NC
2700,1993,0,UR,NC
2705,1993,0,UR,NC
2710,1993,0,UR,NC
2715,1993,0,UR,NC
2720,1993,0,UR,NC
2725,1993,0,UR,NC
2730,1993,0,UR,NC
2735,1993,0,UR,NC
2740,1993,0,UR,NC
2745,1993,0,UR,NC
2750,1993,0,UR,NC
2755,1993,0,UR,NC
2760,1993,0,UR,NC
2765,1993,0,UR,NC
2770,1993,0,UR,NC
2775,1993,0,UR,NC
2780,1993,0,UR,NC
2785,1993,0,UR,NC
2790,1993,0,UR,NC
2795,1993,0,UR,NC
2800,1993,0,UR,NC
2805,1993,0,UR,NC
2810,1993,0,UR,NC
2815,1993,0,UR,NC
2820,1993,0,UR,NC
2825,1993,0,UR,NC
2830,1993,0,UR,NC
2835,1993,0,UR,NC
2840,1993,0,UR,NC
2845,1993,0,UR,NC
2850,1993,0,UR,NC
2855,1993,0,UR,NC
2860,1993,0,UR,NC
2865,1993,0,UR,NC
2870,1993,0,UR,NC
2875,1993,0,UR,NC
2880,1993,0,UR,NC
2885,1993,0,UR,NC
2890,1993,0,UR,NC
2895,1993,0,UR,NC
2900,1993,0,UR,NC
2905,1993,0,UR,NC
2910,1993,0,UR,NC
2915,1994,0,UR,NC
2920,1994,0,UR,NC
2925,1994,0,UR,NC
2930,1994,0,UR,NC
2935,1994,0,UR,NC
2940,1994,0,UR,NC
2945,1994,0,UR,NC
2950,1994,0,UR,NC
2955,1994,0,UR,NC
2960,1994,0,UR,NC
2965,1994,0,UR,NC
2970,1994,0,UR,NC
2975,1994,0,UR,NC
2980,1994,0,UR,NC
2985,1994,0,UR,NC
2990,1994,0,UR,NC
2995,1994,0,UR,NC
3000,1994,0,UR,NC
3005,1994,0,UR,NC
3010,1994,0,UR,NC
3015,1994,0,UR,NC
3020,1994,0,UR,NC
3025,1994,0,UR,NC
3030,1994,0,UR,NC
3035,1994,0,UR,NC
3040,1994,0,UR,NC
3045,1994,0,UR,NC
3050,1994,0,UR,NC
3055,1994,0,UR,NC
3060,1994,0,UR,NC
3065,1994,0,UR,NC
3070,1994,0,UR,NC
3075,1994,0,UR,NC
3080,1994,0,UR,NC
3085,1994,0,UR,NC
3090,1994,0,UR,NC
3095,1994,0,UR,NC
3100,1994,0,UR,NC
3105,1994,0,UR,NC
3110,1995,0,UR,NC
3115,1995,0,UR,NC
3120,1995,0,UR,NC
3125,1995,0,UR,NC
3130,1995,0,UR,NC
3135,1995,0,UR,NC
3140,1995,0,UR,NC
3145,1995,0,UR,NC
3150,1996,0,UR,NC
5,5,0,UR,NC
10,10,0,UR,NC
15,15,0,UR,NC
20,20,0,UR,NC
25,25,0,UR,NC
30,30,0,UR,NC
35,35,0,UR,NC
40,40,0,UR,NC
45,46,0,UR,NC
50,51,0,UR,NC
55,56,0,UR,NC
60,61,0,UR,NC
65,66,0,UR,NC
70,71,0,UR,NC
75,76,0,UR,NC
80,81,0,UR,NC
85,86,0,UR,NC
90,92,0,UR,NC
95,97,0,UR,NC
100,102,0,UR,NC
105,107,0,UR,NC
110,112,0,UR,NC
115,117,0,UR,NC
120,122,0,UR,NC
125,127,0,UR,NC
130,132,0,UR,NC
135,137,0,UR,NC
140,142,0,UR,NC
145,147,0,UR,NC
150,153,0,UR,NC
155,158,0,UR,NC
160,163,0,UR,NC
165,168,0,UR,NC
170,173,0,UR,NC
175,179,0,UR,NC
180,184,0,UR,NC
185,189,0,UR,NC
190,194,0,UR,NC
195,200,0,UR,NC
200,205,0,UR,NC
205,210,0,UR,NC
210,220,0,UR,NC
215,226,0,UR,NC
220,231,0,UR,NC
225,236,0,UR,NC
230,241,0,UR,NC
235,248,0,UR,NC
240,253,0,UR,NC
245,259,0,UR,NC
250,267,0,UR,NC
255,273,0,UR,NC
260,278,0,UR,NC
265,283,0,UR,NC
270,288,0,UR,NC
275,302,0,UR,NC
280,307,0,UR,NC
285,312,0,UR,NC
290,317,0,UR,NC
295,323,0,UR,NC
300,333,0,UR,NC
305,340,0,UR,NC
310,347,0,UR,NC
315,354,0,UR,NC
320,362,0,UR,NC
325,368,0,UR,NC
330,373,0,UR,NC
335,380,0,UR,NC
340,387,0,UR,NC
345,395,0,UR,NC
350,401,0,UR,NC
355,408,0,UR,NC
360,418,0,UR,NC
365,423,0,UR,NC
370,434,0,UR,NC
375,452,0,UR,NC
380,457,0,UR,NC
385,464,0,UR,NC
390,473,0,UR,NC
395,480,0,UR,NC
400,518,0,UR,NC
405,531,0,UR,NC
410,540,0,UR,NC
415,553,0,UR,NC
420,560,0,UR,NC
425,566,0,UR,NC
430,579,0,UR,NC
435,584,0,UR,NC
440,592,0,UR,NC
445,599,0,UR,NC
450,607,0,UR,NC
455,616,0,UR,NC
460,631,0,UR,NC
465,636,0,UR,NC
470,648,0,UR,NC
475,655,0,UR,NC
480,662,0,UR,NC
485,666,0,UR,NC
490,672,0,UR,NC
495,680,0,UR,NC
500,685,0,UR,NC
505,710,0,UR,NC
510,716,0,UR,NC
515,727,0,UR,NC
520,733,0,UR,NC
525,749,0,UR,NC
530,758,0,UR,NC
535,784,0,UR,NC
540,798,0,UR,NC
545,817,0,UR,NC
550,827,0,UR,NC
555,848,0,UR,NC
560,854,0,UR,NC
565,885,0,UR,NC
570,893,0,UR,NC
575,902,0,UR,NC
580,914,0,UR,NC
585,925,0,UR,NC
590,939,0,UR,NC
595,965,0,UR,NC
600,974,0,UR,NC
605,991,0,UR,NC
610,1017,0,UR,NC
615,1060,0,UR,NC
620,1075,0,UR,NC
625,1132,0,UR,NC
630,1144,0,UR,NC
635,1263,0,UR,NC
640,1278,0,UR,NC
645,1280,0,UR,NC
650,1284,0,UR,NC
655,1288,0,UR,NC
660,1318,0,UR,NC
665,1349,0,UR,NC
670,1354,0,UR,NC
675,1363,0,UR,NC
680,1369,0,UR,NC
685,1377,0,UR,NC
690,1415,0,UR,NC
695,1423,0,UR,NC
700,1429,0,UR,NC
705,1440,0,UR,NC
710,1447,0,UR,NC
715,1467,0,UR,NC
720,1469,0,UR,NC
725,1475,0,UR,NC
730,1477,0,UR,NC
735,1490,0,UR,NC
740,1500,0,UR,NC
745,1507,0,UR,NC
750,1512,0,UR,NC
755,1519,0,UR,NC
760,1533,0,UR,NC
765,1538,0,UR,NC
770,1557,0,UR,NC
775,1561,0,UR,NC
780,1578,0,UR,NC
785,1583,0,UR,NC
790,1587,0,UR,NC
795,1599,0,UR,NC
800,1609,0,UR,NC
805,1615,0,UR,NC
810,1619,0,UR,NC
815,1629,0,UR,NC
820,1639,0,UR,NC
825,1641,0,UR,NC
830,1643,0,UR,NC
835,1644,0,UR,NC
840,1663,0,UR,NC
845,1665,0,UR,NC
850,1666,0,UR,NC
855,1668,0,UR,NC
860,1671,0,UR,NC
865,1677,0,UR,NC
870,1681,0,UR,NC
875,1698,0,UR,NC
880,1703,0,UR,NC
885,1704,0,UR,NC
890,1708,0,UR,NC
895,1710,0,UR,NC
900,1711,0,UR,NC
905,1712,0,UR,NC
910,1717,0,UR,NC
915,1720,0,UR,NC
920,1723,0,UR,NC
925,1727,0,UR,NC
930,1732,0,UR,NC
935,1734,0,UR,NC
940,1734,0,UR,NC
945,1735,0,UR,NC
950,1739,0,UR,NC
955,1739,0,UR,NC
960,1739,0,UR,NC
965,1741,0,UR,NC
970,1753,0,UR,NC
975,1762,0,UR,NC
980,1766,0,UR,NC
985,1770,0,UR,NC
990,1780,0,UR,NC
995,1783,0,UR,NC
1000,1784,0,UR,NC
1005,1786,0,UR,NC
1010,1788,0,UR,NC
1015,1791,0,UR,NC
1020,1791,0,UR,NC
1025,1792,0,UR,NC
1030,1793,0,UR,NC
1035,1794,0,UR,NC
1040,1795,0,UR,NC
1045,1797,0,UR,NC
1050,1798,0,UR,NC
1055,1801,0,UR,NC
1060,1806,0,UR,NC
1065,1808,0,UR,NC
1070,1813,0,UR,NC
1075,1814,0,UR,NC
1080,1816,0,UR,NC
1085,1819,0,UR,NC
1090,1820,0,UR,NC
1095,1823,0,UR,NC
1100,1824,0,UR,NC
1105,1826,0,UR,NC
1110,1827,0,UR,NC
1115,1829,0,UR,NC
1120,1830,0,UR,NC
1125,1833,0,UR,NC
1130,1834,0,UR,NC
1135,1836,0,UR,NC
1140,1839,0,UR,NC
1145,1842,0,UR,NC
1150,1842,0,UR,NC
1155,1844,0,UR,NC
1160,1845,0,UR,NC
1165,1846,0,UR,NC
1170,1848,0,UR,NC
1175,1849,0,UR,NC
1180,1855,0,UR,NC
1185,1857,0,UR,NC
1190,1858,0,UR,NC
1195,1858,0,UR,NC
1200,1860,0,UR,NC
1205,1864,0,UR,NC
1210,1868,0,UR,NC
1215,1868,0,UR,NC
1220,1869,0,UR,NC
1225,1869,0,UR,NC
1230,1871,0,UR,NC
1235,1872,0,UR,NC
1240,1873,0,UR,NC
1245,1873,0,UR,NC
1250,1874,0,UR,NC
1255,1874,0,UR,NC
1260,1878,0,UR,NC
1265,1883,0,UR,NC
1270,1883,0,UR,NC
1275,1884,0,UR,NC
1280,1886,0,UR,NC
1285,1889,0,UR,NC
1290,1892,0,UR,NC
1295,1892,0,UR,NC
1300,1896,0,UR,NC
1305,1896,0,UR,NC
1310,1898,0,UR,NC
1315,1900,0,UR,NC
1320,1901,0,UR,NC
1325,1901,0,UR,NC
1330,1902,0,UR,NC
1335,1902,0,UR,NC
1340,1902,0,UR,NC
1345,1903,0,UR,NC
1350,1905,0,UR,NC
1355,1905,0,UR,NC
1360,1906,0,UR,NC
1365,1909,0,UR,NC
1370,1911,0,UR,NC
1375,1911,0,UR,NC
1380,1911,0,UR,NC
1385,1911,0,UR,NC
1390,1911,0,UR,NC
1395,1912,0,UR,NC
1400,1913,0,UR,NC
1405,1913,0,UR,NC
1410,1913,0,UR,NC
1415,1913,0,UR,NC
1420,1914,0,UR,NC
1425,1914,0,UR,NC
1430,1917,0,UR,NC
1435,1917,0,UR,NC
1440,1919,0,UR,NC
1445,1919,0,UR,NC
1450,1919,0,UR,NC
1455,1921,0,UR,NC
1460,1922,0,UR,NC
1465,1922,0,UR,NC
1470,1924,0,UR,NC
1475,1924,0,UR,NC
1480,1925,0,UR,NC
1485,1926,0,UR,NC
1490,1927,0,UR,NC
1495,1927,0,UR,NC
1500,1928,0,UR,NC
1505,1929,0,UR,NC
1510,1930,0,UR,NC
1515,1930,0,UR,NC
1520,1930,0,UR,NC
1525,1930,0,UR,NC
1530,1931,0,UR,NC
1535,1932,0,UR,NC
1540,1932,0,UR,NC
1545,1933,0,UR,NC
1550,1933,0,UR,NC
1555,1934,0,UR,NC
1560,1934,0,UR,NC
1565,1934,0,UR,NC
1570,1935,0,UR,NC
1575,1935,0,UR,NC
1580,1935,0,UR,NC
1585,1935,0,UR,NC
1590,1935,0,UR,NC
1595,1936,0,UR,NC
1600,1936,0,UR,NC
1605,1936,0,UR,NC
1610,1936,0,UR,NC
1615,1936,0,UR,NC
1620,1936,0,UR,NC
1625,1937,0,UR,NC
1630,1937,0,UR,NC
1635,1937,0,UR,NC
1640,1937,0,UR,NC
1645,1937,0,UR,NC
1650,1937,0,UR,NC
1655,1939,0,UR,NC
1660,1939,0,UR,NC
1665,1940,0,UR,NC
1670,1941,0,UR,NC
1675,1941,0,UR,NC
1680,1942,0,UR,NC
1685,1942,0,UR,NC
1690,1942,0,UR,NC
1695,1942,0,UR,NC
1700,1942,0,UR,NC
1705,1942,0,UR,NC
1710,1942,0,UR,NC
1715,1943,0,UR,NC
1720,1943,0,UR,NC
1725,1945,0,UR,NC
1730,1945,0,UR,NC
1735,1945,0,UR,NC
1740,1945,0,UR,NC
1745,1945,0,UR,NC
1750,1945,0,UR,NC
1755,1945,0,UR,NC
1760,1945,0,UR,NC
1765,1945,0,UR,NC
1770,1945,0,UR,NC
